is_operational,competitors_within_500m,competitors_within_200m,competitors_min_distance,competitors_avg_distance,roads_within_500m,roads_avg_distance,schools_within_500m,schools_within_200m,schools_min_distance,hospitals_within_500m,hospitals_min_distance,bus_stops_within_500m,bus_stops_min_distance,population_density_proxy,accessibility_score,foot_traffic_score,competition_pressure,suitability
0.0,-0.4382966286596008,-0.40834199388362064,0.0,0.3211764501074279,-0.7530026036926426,-1.0313108910085247,-0.80361729073423,-0.2608432632099677,-0.7309705668743971,0.3616697875941334,-1.1198129624001167,-0.5083311688640983,-0.44338221436176023,-0.48021643742944314,-0.8589435976388932,-0.03371289006572192,0.6273648527466776,0
0.0,-0.131963424344525,-0.4860577372610346,0.0,0.3288241587821431,-0.2468790487045991,0.6380419594051164,-0.21497325284347044,-0.699496082048595,0.22368247092096005,1.3267376391846015,0.18441048984709207,-0.5083311688640983,0.23443161328827963,0.41974201845021325,-0.32372137877747914,0.7677344510421036,0.6273648527466776,0
0.0,-0.4382966286596008,-0.40834199388362064,0.0,0.4418082322218096,-0.07817119704191791,0.1899029127960605,0.07934876610190936,-0.2608432632099677,-1.424865372604749,-0.12086413820110069,-0.2032091604560126,0.745712233569503,0.3232129478155585,0.16962267447318816,0.21854323770053238,0.7677344510421036,0.6273648527466776,0
0.0,-0.2544967060705553,0.4465311832679331,0.0,-1.547894690715054,-0.3031149992588261,0.4990164763579145,0.8151538134653589,0.17780955562865963,-0.4226424220947005,-0.6033980639963348,-0.46335911083477677,-1.135352870080899,1.2094109121835561,-0.030237209489615228,-0.6124596810579788,0.7677344510421036,0.6273648527466776,0
0.0,-0.346396667365078,0.1356682097582772,0.0,-0.7672512203337042,-0.2468790487045991,0.23783471113534693,0.9623148229380487,0.616462374467287,-0.1869209861953224,-0.6033980639963348,-0.054142106160604594,-1.135352870080899,1.2094109121835561,0.0694964064761061,-0.3166789811608816,0.7677344510421036,0.6273648527466776,0
0.0,-0.5608299103856311,-0.6414892240158625,0.0,0.9562248628890027,-0.7530026036926426,1.6236686475857822,0.07934876610190936,-0.699496082048595,-0.35141273700349174,-0.6033980639963348,1.7189553785689689,-1.135352870080899,1.2094109121835561,-0.5300832454123038,-1.5350137688322583,-0.4344365606196351,0.1651821741373422,0
0.0,-0.6220965512486463,-0.4860577372610346,0.0,-0.1320585111620401,-0.5842947520299614,1.3992501063321814,-0.36213426231616036,-0.2608432632099677,-0.412878071590106,-1.5684659155868028,2.0311353190234853,-1.135352870080899,1.2094109121835561,-1.3303080853262388,-1.4012082141169047,-1.2859743605466996,-0.31973080014130434,0
0.0,-0.4995632695226159,-0.40834199388362064,0.0,-0.4764939943044213,-0.6405307025841884,-1.2681777391123767,-1.3922613286249896,-0.699496082048595,-1.3180834369583498,-1.0859319897915687,-0.006945090489566121,0.745712233569503,-1.2794387554450648,-1.3303080853262388,0.697426275629166,-0.9353411488120261,0.6273648527466776,0
0.0,-0.37702998779658564,-0.7192049673932766,0.0,1.3840636595028106,-0.5842947520299614,1.1950746061247841,-0.9507783002069199,-0.2608432632099677,-0.7145714653859113,-0.6033980639963348,1.576986755430485,0.11869053235270229,0.3891204887310056,-0.9301956653692713,-0.9575371642712588,-1.1857934429082215,0.6273648527466776,0
0.0,-0.4382966286596008,-0.4860577372610346,0.0,0.20559504164615894,-0.3031149992588261,-0.8292294984955627,-0.06781224337078054,-1.1381489008872223,1.3172897274355473,-0.6033980639963348,-1.5095470390052839,-0.5083311688640983,-1.251072666756946,-0.48021643742944314,0.9720797826764703,-0.6848888547158306,0.6273648527466776,0
